
137,164,Devil in a Blue Dress (1995) ,"An African-American man is hired to find a woman, and gets mixed up in a murderous political scandal.",CarlFranklin,DenzelWashington,TomSizemore,JenniferBeals
138,165,Die Hard with a Vengeance (1995) ,"John McClane and a Harlem store owner are targeted by German terrorist Simon Gruber in New York City, where he plans to rob the Federal Reserve Building.",JohnMcTiernan,BruceWillis,JeremyIrons,SamuelL.Jackson
139,166,The Doom Generation (1995) ,"Jordan White and Amy Blue, two troubled teens, pick up an adolescent drifter, Xavier Red. Together, the threesome embark on a sex and violence-filled journey through an America of psychos and quickiemarts.",GreggAraki,JamesDuval,RoseMcGowan,JohnathonSchaech
140,168,First Knight (1995) ,"Lancelot falls in love with Guinevere, who is due to be married to King Arthur. Meanwhile, a violent warlord tries to seize power from Arthur and his Knights of the Round Table.",JerryZucker,SeanConnery,RichardGere,JuliaOrmond
141,169,Free Willy 2: The Adventure Home (1995) ,Teenager Jesse becomes reunited with Willy two years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,DwightH.Little,JasonJamesRichter,MichaelMadsen,FrancisCapra
142,170,Hackers (1995) ,Hackers are blamed for making a virus that will capsize five oil tankers.,IainSoftley,JonnyLeeMiller,AngelinaJolie,JesseBradford
143,171,Jeffrey (1995) ,"Jeffrey, a young gay man in New York, decides that sex is too much and decides to become celibate. He immediately meets the man of his dreams and must decide whether or not love is worth ...
                    See full summary »",ChristopherAshley,StevenWeber,MichaelT.Weiss,PeterJacobson
144,172,Johnny Mnemonic (1995) ,"A data courier, literally carrying a data package inside his head, must deliver it before he dies from the burden or is killed by the Yakuza.",RobertLongo,KeanuReeves,DolphLundgren,DinaMeyer
145,173,Judge Dredd (1995) ,"In a dystopian future, Joseph Dredd, the most famous Judge (a police officer with instant field judiciary powers), is convicted for a crime he did not commit and must face his murderous counterpart.",DannyCannon,SylvesterStallone,ArmandAssante,RobSchneider
146,174,Jury Duty (1995) ,Jobless loser Tommy Collins is sequestered to be a juror in a serial killer trial. He does everything he can to prolong the trial and deliberations to take full advantage of the free lodging and food.,JohnFortenberry,PaulyShore,TiaCarrere,StanleyTucci
147,175,Kids (1995) ,"A day in the life of a group of teens as they travel around New York City skating, drinking, smoking and deflowering virgins.",LarryClark,LeoFitzpatrick,JustinPierce,ChloëSevigny
148,176,Living in Oblivion (1995) ,This ultimate tribute to all independent filmmakers takes place during one day on the set of a non-budget movie.,TomDiCillo,SteveBuscemi,CatherineKeener,DermotMulroney
149,177,Lord of Illusions (1995) ,"A private detective gets more that he bargains for when he encounters Philip Swan, a performer whose amazing illusions captive the world, but they are not really what everyone thinks.",CliveBarker,ScottBakula,KevinJ.O'Connor,J.TrevorEdmond
150,178,Love & Human Remains (1993) ,"Set in a dreary urban landscape of Edmonton, LOVE AND HUMAN REMAINS is a dark comedy about a group of twentysomethings looking for love and meaning in the '90s. The film focuses on ...
                    See full summary »",DenysArcand,ThomasGibson,RuthMarshall,CameronBancroft
151,179,Mad Love (1995) ,The wild and sexy story of two passionate young people who take to the road for the incredible adventure of their lives.,AntoniaBird,ChrisO'Donnell,DrewBarrymore,MatthewLillard
152,180,Mallrats (1995) ,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",KevinSmith,ShannenDoherty,JeremyLondon,JasonLee
153,181,Mighty Morphin Power Rangers: The Movie (1995) ,"A giant egg is unearthed at a construction site and soon opened, releasing the terrible Ivan Ooze, who wreaks vengeance on Zordon for imprisoning him millennia ago. With Zordon dying and their powers lost, the Rangers head to a distant planet to find the mystic warrior Dulcea.",BryanSpicer,KaranAshley,JohnnyYongBosch,SteveCardenas
154,183,Mute Witness (1995) ,"A mute make-up artist working on a slasher movie being shot in Moscow, is locked in the studio after hours. While there, she witnesses a brutal murder, and must escape capture.",AnthonyWaller,MarinaZudina,FayRipley,EvanRichards
155,184,Nadja (1994) ,"This ultra-hip, post-modern vampire tale is set in contemporary New York City. Members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of ...
                    See full summary »",MichaelAlmereyda,ElinaLöwensohn,PeterFonda,NicRatner
156,185,The Net (1995) ,"A computer programmer stumbles upon a conspiracy, putting her life and the lives of those around her in great danger.",IrwinWinkler,SandraBullock,JeremyNortham,DennisMiller
157,186,Nine Months (1995) ,"When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",ChrisColumbus,HughGrant,JulianneMoore,TomArnold
158,187,Party Girl (1995) ,"Party girl Mary gets bailed out of jail by her librarian godmother. She starts working at the library, slowly fills her empty brain.",DaisyvonScherlerMayer,ParkerPosey,OmarTownsend,AnthonyDeSando
159,188,The Prophecy (1995) ,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest turned in cop, a teacher and a little girl can stop him.",GregoryWiden,ChristopherWalken,EliasKoteas,VirginiaMadsen
160,189,Reckless (1995) ,"On Christmas Eve, a regretful husband admits to his high-spirited wife that he has hired a contract killer to take her out. She immediately flees. A nice couple offers her shelter, but everyone have dark secrets in this wacky movie.",NormanRené,MiaFarrow,TonyGoldwyn,JuanaBarrios
161,190,Safe (1995) ,An affluent and unexceptional homemaker in the suburbs develops multiple chemical sensitivity.,ToddHaynes,JulianneMoore,XanderBerkeley,DeanNorris
162,191,The Scarlet Letter (1995) ,An affair between a young woman and a pastor has disastrous consequences.,RolandJoffé,DemiMoore,GaryOldman,RobertDuvall
163,193,Showgirls (1995) ,"Nomi, a young drifter, arrives in Las Vegas to become a dancer and soon sets about clawing and pushing her way to become the top of the Vegas showgirls.",PaulVerhoeven,ElizabethBerkley,KyleMacLachlan,GinaGershon
164,194,Smoke (1995) ,"A Brooklyn smoke shop is the center of neighborhood activity, and the stories of its customers.",WayneWang,HarveyKeitel,WilliamHurt,GiancarloEsposito
165,195,Something to Talk About (1995) ,A woman's world is rocked when she discovers her husband is cheating on her.,LasseHallström,JuliaRoberts,DennisQuaid,RobertDuvall
166,196,Species (1995) ,A group of scientists try to track down and trap a killer alien seductress before she successfully mates with a human.,RogerDonaldson,NatashaHenstridge,MichaelMadsen,BenKingsley
167,198,Strange Days (1995) ,A former cop turned street-hustler accidentally uncovers a conspiracy in Los Angeles in 1999.,KathrynBigelow,RalphFiennes,AngelaBassett,JulietteLewis
168,199,The Umbrellas of Cherbourg (1964) ,A young woman separated from her lover by war faces a life-altering decision.,JacquesDemy,CatherineDeneuve,NinoCastelnuovo,AnneVernon
169,201,Three Wishes (1995) ,"In an unexplained act of charity, Jeanne Holman, picks up an injured, apparent tramp and takes him home to care for him little realizing who he was, or the effect he would have on her life and those of her family.",MarthaCoolidge,PatrickSwayze,MaryElizabethMastrantonio,JosephMazzello
170,202,Total Eclipse (1995) ,"Young, wild poet Arthur Rimbaud and his mentor Paul Verlaine engage in a fierce, forbidden romance while feeling the effects of a hellish artistic lifestyle.",AgnieszkaHolland,LeonardoDiCaprio,DavidThewlis,RomaneBohringer
171,203,"To Wong Foo Thanks for Everything, Julie Newmar (1995) ","Three drag queens travel cross-country until their car breaks down, leaving them stranded in a small town.",BeebanKidron,WesleySnipes,PatrickSwayze,JohnLeguizamo
172,204,Under Siege 2: Dark Territory (1995) ,"Casey Ryback hops on a Colorado to LA train to start a vacation with his niece. Early into the trip, terrorists board the train and use it as a mobile HQ to hijack a top secret destructive US satellite.",GeoffMurphy,StevenSeagal,EricBogosian,EverettMcGill
173,205,Unstrung Heroes (1995) ,"Steven Lidz, unhappy with his home life since his mother got sick, goes and lives with his two crazy Uncles. There he changes and gets closer to his Uncles, but his parents want him home ...
                    See full summary »",DianeKeaton,AndieMacDowell,JohnTurturro,MichaelRichards
174,206,Unzipped (1995) ,One of the most successful designers in high fashion plans his fall 1994 collection. Follow the behind-the-scenes look at the creative side of fashion.,DouglasKeeve,IsaacMizrahi,RoseanneBarr,SandraBernhard
175,207,A Walk in the Clouds (1995) ,A married soldier returning from World War II poses as a pregnant woman's husband to save her from her father's anger and honor.,AlfonsoArau,KeanuReeves,AitanaSánchez-Gijón,AnthonyQuinn
176,208,Waterworld (1995) ,"In a future where the polar ice-caps have melted and Earth is almost entirely submerged, a mutated mariner fights starvation and outlaw ""smokers,"" and reluctantly helps a woman and a young girl try to find dry land.",KevinReynolds,KevinCostner,JeanneTripplehorn,DennisHopper
177,209,White Man's Burden (1995) ,"In an alternative America where African-Americans and White Americans have reversed cultural roles, a white factory worker kidnaps a black factory owner for dismissing him over perceived disdain.",DesmondNakano,JohnTravolta,HarryBelafonte,KellyLynch
178,210,Wild Bill (1995) ,The early career of legendary lawman Wild Bill Hickock is telescoped and culminates in his relocation in Deadwood and a reunion with Calamity Jane.,WalterHill,JeffBridges,EllenBarkin,JohnHurt
179,211,The Browning Version (1994) ,"On the verge of forced resignation, a strict old-fashioned teacher rethinks his life.",MikeFiggis,AlbertFinney,GretaScacchi,MatthewModine
180,212,Bushwhacked (1995) ,"On the run from authorities, a sleazy courier poses as a Scout leader on a camping trip. But he has no idea what he's in for when he must actually take charge of a group of kids.",GregBeeman,DanielStern,JonPolito,BradSullivan
181,213,Burnt by the Sun (1994) ,"In the Soviet Union in 1936, shadow of Stalin's repressions lie on a famous revolution hero. The accusations of being him a foreign spy are nonsense, and all known that, but a slow process of his life's downfall is already running.",NikitaMikhalkov,NikitaMikhalkov,IngeborgaDapkunaite,OlegMenshikov
182,214,Before the Rain (1994) ,Three interconnected stories of love under the threat of civil war in Macedonia and London.,MilchoManchevski,KatrinCartlidge,RadeSerbedzija,GrégoireColin
183,215,Before Sunrise (1995) ,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",RichardLinklater,EthanHawke,JulieDelpy,AndreaEckert
184,216,Billy Madison (1995) ,"In order to inherit his fed up father's hotel empire, an immature and lazy man must repeat grades 1-12 all over again.",TamraDavis,AdamSandler,DarrenMcGavin,BridgetteWilson-Sampras
185,217,The Babysitter (1995) ,A teenage babysitter is the focus of two boys and a man's separate obsessions.,GuyFerland,AliciaSilverstone,JeremyLondon,J.T.Walsh
186,218,Boys on the Side (1995) ,"Robin shares a ride in her car with Jane from New York to Los Angeles. They stop at Jane's friend Holly's place in Pittsburgh and take her with them west, making a long stop in Tucson. The three very different women become close friends.",HerbertRoss,WhoopiGoldberg,Mary-LouiseParker,DrewBarrymore
